"speaker","party","gender","date","agenda","speechnumber","text","translated_text","language","scientific_prop","social_prop","speech_length","year","female","emotion_prop"
"Chris Davies","Renew","Male",2019-12-11,"7. The European Green Deal (debate)",23,"Madam President and Commissioner Timmermans, I cannot emphasise enough how important it is that the Green Deal be tinged with blue. We have to safeguard our seas. We poison the Baltic. We over-fish the Mediterranean. We declare marine protected areas and then leave them, in practice, unprotected. In some fisheries the catch that is thrown overboard still exceeds the catch that is landed, because the laws we passed are not enforced. But failure can be replaced by success. We can end overfishing once and for all, building on the achievements already being made. We can restore the rich biodiversity beneath our waves and help rebuild the stocks that will give a secure future to our fishing industry. By putting sustainability first, we will be well placed to lead negotiations globally in promoting good governance of the world’s oceans. Vice-President, we face many environmental battles; this is one we can win. So please, seize the opportunity. You have the chance to transform the state of the seas and make a real difference for the better.","Madam President and Commissioner Timmermans, I cannot emphasise enough how important it is that the Green Deal be tinged with blue. We have to safeguard our seas. We poison the Baltic. We over-fish the Mediterranean. We declare marine protected areas and then leave them, in practice, unprotected. In some fisheries the catch that is thrown overboard still exceeds the catch that is landed, because the laws we passed are not enforced. But failure can be replaced by success. We can end overfishing once and for all, building on the achievements already being made. We can restore the rich biodiversity beneath our waves and help rebuild the stocks that will give a secure future to our fishing industry. By putting sustainability first, we will be well placed to lead negotiations globally in promoting good governance of the world’s oceans. Vice-President, we face many environmental battles; this is one we can win. So please, seize the opportunity. You have the chance to transform the state of the seas and make a real difference for the better.","en",0.0108695652173913,0.0108695652173913,174,"2019",0,0.0326086956521739
"Ville Niinistö","Greens/EFA","Male",2019-12-11,"7. The European Green Deal (debate)",24,"Madam President, the climate emergency is here. The science is clear and the youth are on our streets demanding urgent action. This is the backdrop to today’s discussion. I applaud the Commission. I’ve seen, as a former MP and Minister of the Environment, a number of Commissions, and this is the first Commission that sees climate action as a broad challenge that all the Commissioners have to address. But however broad, it is still not yet decisive. It has to be decisive, and this is where the Green Deal still is a programme of promises but not on delivery. Is the Commission ready to increase the 2030 target to at least 55%, to be even close to the Paris targets, or even higher? Are you prepared to have a broad reform of the ETS? Are you prepared to increase the energy efficiency targets and renewables targets? Because energy is at the core of the transformation that we are doing. 75% of our emissions come from energy, so we need to hasten the energy transformation. So we are willing to work with you, from the Greens’ side, but we demand decisive action and we demand it now. Good luck.","Madam President, the climate emergency is here. The science is clear and the youth are on our streets demanding urgent action. This is the backdrop to today’s discussion. I applaud the Commission. I’ve seen, as a former MP and Minister of the Environment, a number of Commissions, and this is the first Commission that sees climate action as a broad challenge that all the Commissioners have to address. But however broad, it is still not yet decisive. It has to be decisive, and this is where the Green Deal still is a programme of promises but not on delivery. Is the Commission ready to increase the 2030 target to at least 55%, to be even close to the Paris targets, or even higher? Are you prepared to have a broad reform of the ETS? Are you prepared to increase the energy efficiency targets and renewables targets? Because energy is at the core of the transformation that we are doing. 75% of our emissions come from energy, so we need to hasten the energy transformation. So we are willing to work with you, from the Greens’ side, but we demand decisive action and we demand it now. Good luck.","en",0.0568181818181818,0,198,"2019",0,0.0454545454545455
"Markus Buchheit","ID","Male",2019-12-11,"7. The European Green Deal (debate)",25,"Frau Präsidentin, meine sehr verehrten Kollegen! Der European Green Deal ging mit drei Versprechen ins Rennen: Das erste war die Reduktion von Emissionen, das zweite die Schaffung von Arbeitsplätzen und das dritte die Verbesserung der Lebensqualität. Emissionen reduzieren, das ist ein nobles Ansinnen. Doch allein die EU wird den Klimawandel nicht aufhalten – gerade einmal 10 % der globalen Emissionen sind tatsächlich in der EU gemacht. Allein die Inbetriebnahme von 300 neuen Kohlekraftwerken in China wird alle harten und teuren Einsparungen der EU obsolet werden lassen. Ob die Maßnahmen des Green Deal also letztlich dem Weltklima nutzen werden, das steht in den Sternen. Sicher hingegen ist momentan vor allem eines, nämlich die weitere Belastung und Gängelung unserer Bürger für Energie und für Fortbewegung. Sicher ist auch der massive Kahlschlag in der deutschen und europäischen Automobilindustrie, in meinem Heimatort zum Beispiel sollen bei Audi bis 2025 neuneinhalbtausend Stellen entfallen. Die EU steuert also ohnehin schon auf eine Rezession zu. Mit Ihrem Green Deal werfen Sie, Frau nicht mehr anwesende Kommissionspräsidentin, einem bereits Strauchelnden einen Knüppel zwischen die Beine. Wir brauchen eine Mentalitätswende, wir brauchen Freiheit statt Subventionen, wir brauchen klare Rahmenbedingungen, wir brauchen Planbarkeit, Vorhersehbarkeit und Rechtssicherheit. Das bedeutet auch wirkliche Einhaltung der ursprünglich einmal geforderten und versprochenen Technologieneutralität bei der Förderung künftiger Fortbewegungsmittel. Schwören Sie, Kommission, Ihren Steuerungsfantasien endlich ab und lassen Sie unseren Unternehmen wieder Freiheit für Entscheidungen!","Madam President, ladies and gentlemen, the European Green Deal was launched with three promises: the first was to reduce emissions, the second was to create jobs, and the third was to improve quality of life. Reducing emissions is a noble goal. However, the EU alone will not be able to stop climate change—just 10% of global emissions actually originate in the EU. The commissioning of 300 new coal-fired power plants in China alone will render all the EU's tough and expensive savings obsolete. Whether the Green Deal measures will ultimately benefit the global climate remains to be seen. However, one thing is certain at the moment, namely the further burden and control of our citizens in terms of energy and transportation. What is also certain is the massive cutbacks in the German and European automotive industry. In my hometown, for example, Audi plans to cut 9,500 jobs by 2025. The EU is therefore already heading for a recession. With your Green Deal, Madam Commission President, who is no longer present, you are throwing a spanner in the works of an already faltering economy. We need a change in mentality, we need freedom instead of subsidies, we need clear framework conditions, we need predictability, foreseeability, and legal certainty. This also means truly adhering to the technology neutrality that was originally demanded and promised in the promotion of future means of transportation. Commission, renounce your control fantasies once and for all and give our companies back their freedom to make decisions!","de",0.028169014084507,0,249,"2019",0,0.00704225352112676
"Pietro Fiocchi","ECR","Male",2019-12-11,"7. The European Green Deal (debate)",26,"Madam President, and dear missing President of the Commission, Ms von der Leyen – I hope this is not a sign of the times to come: that she thinks she can avoid listening to a democratically—elected parliament – I want to state that I am 110% behind the new Green Deal, but I have two strong demands to the – missing – Commission President, Ms von der Leyen. Number one: force the US, India and China to follow our path, because otherwise our New Green Deal will be useless and counter—productive. Number two: when you devise the operative plan to reach the goal, put business and companies and jobs as the highest priority, because we do not want all industries to relocate to Africa, to Turkey or to the US.","Madam President, and dear missing President of the Commission, Ms von der Leyen – I hope this is not a sign of the times to come: that she thinks she can avoid listening to a democratically—elected parliament – I want to state that I am 110% behind the new Green Deal, but I have two strong demands to the – missing – Commission President, Ms von der Leyen. Number one: force the US, India and China to follow our path, because otherwise our New Green Deal will be useless and counter—productive. Number two: when you devise the operative plan to reach the goal, put business and companies and jobs as the highest priority, because we do not want all industries to relocate to Africa, to Turkey or to the US.","en",0.0144927536231884,0,130,"2019",0,0.0144927536231884
"Marc Botenga","GUE/NGL","Male",2019-12-11,"7. The European Green Deal (debate)",27,"Madame la Présidente, vous parlez d’ambition, mais en même temps avec ce plan, je suis sûr que vous allez décevoir Lisette. Lisette a commencé à travailler à 15 ans et, aujourd’hui, elle a une pension de 570 euros par mois. Que proposez-vous à la page 5? Vous proposez d’augmenter la taxe carbone européenne. C’est inacceptable. C’est exactement contre cette taxe carbone que se sont révoltés les gilets jaunes en France, en Belgique et ailleurs et cela, franchement, on ne peut pas l’accepter. Aujourd’hui, il y a 125 millions d’Européens qui vivent dans la pauvreté énergétique, qui n’arrivent pas à se chauffer l’hiver, qui ne peuvent pas vivre dignement en allumant la lumière. C’est inacceptable de faire payer les Européens pour ce pacte vert pour l’Europe, voilà pour le premier point. J’en viens à mon deuxième point. Ik denk dat u ook Apolline gaat teleurstellen, een studente die iedere week, iedere maand de straat opgaat voor radicale maatregelen en die ziet dat u spreekt over openbare investeringen, maar niet breekt met de besparingslogica. Die ziet dat u spreekt over schone energie, maar toch niet breekt met het ETS-systeem, met de emissiehandel. Hoe legt u dat uit?","Madam President, you talk about ambition, but at the same time, with this plan, I am sure you are going to disappoint Lisette. Lisette started working at the age of 15 and today she has a pension of €570 per month. What are you proposing on page 5? You are proposing to increase the European carbon tax. That is unacceptable. It is precisely this carbon tax that the yellow vests in France, Belgium, and elsewhere have revolted against, and frankly, we cannot accept it. Today, there are 125 million Europeans living in energy poverty, who cannot heat their homes in winter, who cannot live with dignity with the lights on. It is unacceptable to make Europeans pay for this Green Deal for Europe. That is my first point. I now come to my second point. I think you are also going to disappoint Apolline, a student who takes to the streets every week, every month, to demand radical measures and who sees that you talk about public investment but do not break with the logic of austerity. She sees that you talk about clean energy but still do not break with the ETS system, with emissions trading. How do you explain that?","fr",0.0208333333333333,0.0104166666666667,202,"2019",0,0
"Λευτέρης Νικολάου-Αλαβάνος","NI","Male",2019-12-11,"7. The European Green Deal (debate)",28,"Κυρία Πρόεδρε, σε περίοδο σφοδρών ανταγωνισμών ανάμεσα σε ιμπεριαλιστικά κέντρα —όπως η Ευρωπαϊκή Ένωση, οι ΗΠΑ, η Κίνα, η Ρωσία— αλλά και ανάμεσα σε κολοσσούς της ενέργειας, η Πράσινη Συμφωνία είναι η απτή απόδειξη ότι η κλιματική αλλαγή χρησιμοποιείται σαν πρόσχημα για να δοθεί άφθονο χρήμα στους μεγάλους ομίλους, στην κούρσα με τους ανταγωνιστές τους. Η Ευρωπαϊκή Ένωση επιβραβεύει τα μεγάλα συμφέροντα, που ρυπαίνουν το περιβάλλον, με Πράσινα Ταμεία και επενδύσεις ύψους τρισεκατομμυρίων ευρώ έως το 2030, ενώ τιμωρεί τις λαϊκές οικογένειες με κάθε έμπνευσης πράσινη φορολογία, καλλιεργώντας την επικίνδυνη αντίληψη της ατομικής ευθύνης. Οι πραγματικές ανησυχίες των λαών για την προστασία του περιβάλλοντος δεν έχουν καμία σχέση με το σύστημα εμπορίας ρύπων, με τις εξαγωγές απορριμμάτων, με τη λογική «ο ρυπαίνων πληρώνει» —με λογικές που ανακυκλώνουν μόνο τα προβλήματα. Οι καπιταλιστές και οι ενώσεις τους εμπορευματοποιούν και καταστρέφουν το περιβάλλον με στόχο το μέγιστο κέρδος. Γι’ αυτό επιβαρύνουν το κλίμα. Μόνο μία κεντρικά σχεδιασμένη οικονομία, χωρίς εκμετάλλευση, ιμπεριαλιστικούς πολέμους και μονοπώλια, μπορεί να ικανοποιήσει τις σύγχρονες κοινωνικές ανάγκες και να εξασφαλίσει τη ζωή και την υγεία του πληθυσμού, καθώς και την προστασία του περιβάλλοντος.","Madam President, at a time of fierce competition between imperialist centers—such as the European Union, the US, China, and Russia—but also between energy giants, the Green Deal is tangible proof that climate change is being used as a pretext to give large corporations plenty of money in the race against their competitors. The European Union rewards big business, which pollutes the environment, with Green Funds and investments worth trillions of euros by 2030, while punishing ordinary families with every imaginable green tax, cultivating the dangerous notion of individual responsibility. The real concerns of the people about protecting the environment have nothing to do with the emissions trading system, waste exports, or the ""polluter pays"" principle—approaches that only recycle the problems. Capitalists and their associations commercialise and destroy the environment for maximum profit. That is why they burden the climate. Only a centrally planned economy, without exploitation, imperialist wars, and monopolies, can meet modern social needs and ensure the life and health of the population, as well as the protection of the environment.","el",0.01,0.04,172,"2019",0,0.03
"Dolors Montserrat","PPE","Female",2019-12-11,"7. The European Green Deal (debate)",29,"Señora presidenta, si Europa lidera hoy la lucha contra el cambio climático en el mundo es gracias al liderazgo del Partido Popular Europeo. Con Juncker y Arias Cañete; con logros como el Acuerdo de París. Pero no nos conformamos. Debemos convencer ―y exigir― a todas las regiones del mundo para que igualen nuestra ambición. Exportemos nuestro saber y nuestra buena gestión para conseguir un planeta más limpio y saludable. Queremos que Europa enseñe al mundo a sumarse a la lucha contra el cambio climático. Y la mejor manera de hacerlo es con el liderazgo de Ursula von der Leyen y el Pacto Verde. Pero en este gran reto mundial que tenemos todos no caben ni el negacionismo de la extrema derecha ni la histeria de la extrema izquierda. Este gran reto necesita unidad, rigor, responsabilidad y no dejar a nadie atrás. La lucha contra el cambio climático debe ir siempre de la mano del crecimiento económico, de más y mejores empleos, contando con todos los sectores productivos y con todos los ciudadanos. Ellos ⸻los trabajadores, las empresas, los autónomos, los agricultores, los ganaderos, los pescadores, las familias⸻ son los grandes protagonistas y afectados de esta transformación hacia una economía circular, limpia, responsable y competitiva. Por ello, debemos darles todas las herramientas, todos los recursos económicos, sociales, jurídicos, de formación, y también de impactos, para no dejar a nadie atrás. No quiero terminar sin dar un mensaje a los jóvenes, porque son el futuro del mundo. Vuestro mejor aliado es el Partido Popular Europeo, un aliado fiel que cuidará como nadie de vuestras oportunidades, de Europa y del planeta. Porque el Partido Popular Europeo siempre ha sido el protagonista de las grandes transformaciones.","Madam President, if Europe is currently leading the fight against climate change in the world, it is thanks to the leadership of the European People's Party. With Juncker and Arias Cañete; with achievements such as the Paris Agreement. But we are not satisfied. We must convince—and demand—that all regions of the world match our ambition. Let us export our knowledge and our good management to achieve a cleaner and healthier planet. We want Europe to teach the world to join the fight against climate change. And the best way to do this is with the leadership of Ursula von der Leyen and the Green Deal. But in this great global challenge that we all face, there is no room for the denialism of the far right or the hysteria of the far left. This great challenge requires unity, rigor, responsibility, and leaving no one behind. The fight against climate change must always go hand in hand with economic growth and more and better jobs, involving all productive sectors and all citizens. They—workers, businesses, the self-employed, farmers, ranchers, fishermen, families—are the main players and those most affected by this transformation towards a circular, clean, responsible, and competitive economy. That is why we must give them all the tools, all the economic, social, legal, training, and impact resources, so that no one is left behind. I don't want to end without sending a message to young people, because they are the future of the world. Your best ally is the European People's Party, a loyal ally that will take care of your opportunities, Europe, and the planet like no other. Because the European People's Party has always been at the forefront of major transformations.","es",0,0.0469798657718121,282,"2019",1,0.0134228187919463
"Heléne Fritzon","S&D","Female",2019-12-11,"7. The European Green Deal (debate)",30,"Fru talman! Vice ordförande Timmermans! Jag har precis kommit tillbaka från Madrid, där förhandlingarna om vår framtid pågår. Jag vill att EU och Europa ska bli världens första klimatneutrala kontinent. Det kräver mod, och det kräver politiskt ledarskap, inte enbart lokalt och regionalt utan också nationellt i medlemsstaterna och här i Europaparlamentet. Vi socialdemokrater tar det ledarskapet. Europa måste ställa om, inte bara ekonomiskt, ekologiskt och socialt utan även rättvist och jämställt. I mitt land, Sverige, har vi en regering som har antagit en klimatlag. Även i Finland och nu senast också i Danmark har man beslutat om en mycket ambitiös klimatlag. Det är dags för EU att också göra det. Vi måste satsa på grön innovation och gröna jobb för det ger en grön tillväxt. The Green Deal är här för att stanna. Den möter framtiden för våra barn och barnbarn.","Madam President, Vice-President Timmermans, I have just returned from Madrid, where negotiations on our future are underway. I want the EU and Europe to become the world's first climate-neutral continent. That requires courage, and it requires political leadership, not only at local and regional level, but also at national level in the Member States and here in the European Parliament. We Social Democrats are taking that leadership. Europe must transform itself, not only economically, ecologically, and socially, but also in terms of fairness and equality. In my country, Sweden, we have a government that has adopted a climate law. Finland and, most recently, Denmark have also decided on very ambitious climate laws. It is time for the EU to do the same. We must invest in green innovation and green jobs because they generate green growth. The Green Deal is here to stay. It meets the future needs of our children and grandchildren.","sv",0.0125,0.0375,153,"2019",1,0.025
"Katalin Cseh","Renew","Female",2019-12-11,"7. The European Green Deal (debate)",31,"Madam President, I would like to thank the Commission very much for its very promising communication. It looks as if, after so many previous generations have ignored calls for decisive action, we finally have a Commission that seems to care about our future. I can’t wait to see these ambitious plans in the form of real legislation, because we have a very long way to go to deliver the Green New Deal historic accomplishment. It won’t be easy. The Commission is ready; this Parliament is, for sure, ready; Renew Europe is ready. But I’m looking over to the Council. Are you ready as well? Because at the moment we still have three Member States blocking the EU’s climate neutrality target, including my own country, Hungary. We are still unsure if we will get an MFF that will cater for our ambitious goals, and this is very disappointing. I hope that we can ensure that real climate action does not fall hostage to power politics and backdoor compromises and that we can fulfil the promise of a safe and sustainable future for all.","Madam President, I would like to thank the Commission very much for its very promising communication. It looks as if, after so many previous generations have ignored calls for decisive action, we finally have a Commission that seems to care about our future. I can’t wait to see these ambitious plans in the form of real legislation, because we have a very long way to go to deliver the Green New Deal historic accomplishment. It won’t be easy. The Commission is ready; this Parliament is, for sure, ready; Renew Europe is ready. But I’m looking over to the Council. Are you ready as well? Because at the moment we still have three Member States blocking the EU’s climate neutrality target, including my own country, Hungary. We are still unsure if we will get an MFF that will cater for our ambitious goals, and this is very disappointing. I hope that we can ensure that real climate action does not fall hostage to power politics and backdoor compromises and that we can fulfil the promise of a safe and sustainable future for all.","en",0,0.0217391304347826,182,"2019",1,0.0652173913043478
"Sven Giegold","Greens/EFA","Male",2019-12-11,"7. The European Green Deal (debate)",32,"Frau Präsidentin, Herr Vizepräsident! Heute bin ich hier wirklich gerne Europäer. Das ist ein guter Tag: parallel zur Klimakonferenz in Madrid ein ambitioniertes Maßnahmenprogramm der Europäischen Kommission. Das ist gut, und es ist auch richtig, sich nicht ins Bockshorn jagen zu lassen. Starker Klimaschutz ist die Voraussetzung für Arbeitsplätze, Wettbewerbsfähigkeit und Innovation und nicht das Gegenteil davon. Wir dürfen uns hier nicht von den ewig Gestrigen bremsen lassen. Mehr Zweifel habe ich, ob diese Agenda sozial genug ist. Es ist richtig, dass wir starke Energiesteuern brauchen, dass wir den Emissionshandel reformieren müssen. Aber angesichts der großen Ungleichheiten in unseren Gesellschaften müssen die Einnahmen aus diesen Steuern pro Kopf an die Bürgerinnen und Bürger zurückgezahlt werden, sonst werden wir die Unterstützung der Menschen nicht gewinnen. Und eine solche starke soziale Dimension fehlt in Ihren Vorschlägen. Auch ansonsten: Wir begleiten Ihre Vorschläge konstruktiv. Wir wollen mehr Ambitionen in der Handelspolitik, in der Agrarpolitik, in der Chemiepolitik. Aber wir sind zusammen auf dem richtigen Wege. Lassen Sie uns jetzt ins Handeln kommen!","Madam President, Mr. Vice President, today I am truly happy to be European. This is a good day: parallel to the climate conference in Madrid, the European Commission has presented an ambitious program of measures. That is good, and it is also right not to allow ourselves to be intimidated. Strong climate protection is a prerequisite for jobs, competitiveness, and innovation, not the opposite. We must not allow ourselves to be held back by those who are stuck in the past. I have more doubts about whether this agenda is sufficiently socially minded. It is right that we need strong energy taxes and that we must reform emissions trading. However, given the great inequalities in our societies, the revenue from these taxes must be returned to citizens on a per capita basis, otherwise we will not win people's support. And such a strong social dimension is missing from your proposals. Otherwise, we are constructively supporting your proposals. We want more ambition in trade policy, in agricultural policy, in chemical policy. But together we are on the right track. Let us now take action!","de",0.0206185567010309,0.0103092783505155,183,"2019",0,0.0206185567010309
"Hervé Juvin","ID","Male",2019-12-11,"7. The European Green Deal (debate)",33,"Madame la Présidente, chers collègues, nous vivons un moment important, en effet. C’est la première fois que, dans notre assemblée, tous nos choix économiques et politiques vont devoir être subordonnés à la science des systèmes vivants complexes qu’est l’écologie. Ceci me conduit à rappeler que la question du dérèglement climatique n’est pas la seule, ni même la plus importante. L’empoisonnement des sols, des eaux et des airs, la course au moins-disant entretenue par les traités de libre-échange, sont également des problèmes majeurs, mais nous voudrions signaler que l’extinction de la diversité des sociétés humaines, notre trésor commun, est probablement un problème écologique plus important encore que l’extinction de la diversité des espèces animales et végétales. Ceci nous conduit à rappeler qu’un État en pleine possession de son territoire est seul capable de faire face aux urgences écologiques. Ceci nous conduit également à rappeler qu’une nation garante de ses frontières, de l’identité et de l’unité de son peuple est également seule capable de faire face à l’urgence écologique et que, par ailleurs, la famille, lieu de transmission de la responsabilité d’un territoire, que l’on s’efforce de transmettre plus beau, plus riche et plus vivant aux générations à venir, est seule capable de nous aider à répondre aux urgences écologiques. Tout ceci nous conduit pour l’avenir à être attentifs à plusieurs points, et tout d’abord, à ce que des biais de la capture réglementaire ne viennent pas défavoriser ces PME qui sont à l’origine de la majorité de l’activité sur nos territoires, au bénéfice de multinationales ou d’acteurs globalistes. Ceci nous conduit également à être attentifs à ce que derrière le pacte vert pour l’Europe ne se cache pas le piège de l’uniformisation des modes de faire, des pratiques et des modes de production, qui viendrait détruire nos coutumes, nos traditions et la singularité des mœurs de nos territoires, qui font la diversité de nos sociétés et qui, quelque part, sont une réponse aux défis énergétiques. Enfin, en tant que Français, je ne peux que souligner notre attention au traitement du nucléaire. Le nucléaire civil et le nucléaire militaire sont totalement liés, c’est pour nous une énergie d’avenir, mais c’est aussi, pour nous, la condition de l’indépendance stratégique de la France et peut-être le pilier d’une Europe de la défense. Notre débat à tous, Mesdames et Messieurs, c’est de rendre désirable, ce qui est souhaitable et ce qui est vital. Je souhaite que nous relevions ce défi.","Madam President, colleagues, we are indeed living in important times. This is the first time that, in our assembly, all our economic and political choices will have to be subordinated to the science of complex living systems that is ecology. This leads me to recall that the issue of climate change is not the only one, nor even the most important one. The poisoning of soil, water, and air, and the race to the bottom fueled by free trade agreements, are also major problems, but we would like to point out that the extinction of the diversity of human societies, our common treasure, is probably an even more important ecological problem than the extinction of animal and plant species. This leads us to recall that only a state in full possession of its territory is capable of dealing with ecological emergencies. This also leads us to recall that a nation that guarantees its borders, the identity and unity of its people is also the only one capable of dealing with ecological emergencies and that, moreover, the family, the place where responsibility for a territory is passed on, which we strive to pass on more beautiful, richer and more alive to future generations, is the only one capable of helping us respond to ecological emergencies. All of this leads us to be mindful of several points for the future, first and foremost that regulatory biases do not disadvantage the SMEs that are responsible for the majority of activity in our territories, to the benefit of multinationals or globalist actors. This also leads us to be mindful that the European Green Deal does not conceal the trap of standardizing methods, practices, and modes of production, which would destroy our customs, traditions, and the uniqueness of our territories' ways of life, which make our societies diverse and which, in a way, are a response to energy challenges. Finally, as a French citizen, I cannot but emphasize our attention to the treatment of nuclear power. Civilian and military nuclear power are completely linked; for us, it is an energy source for the future, but it is also, for us, a condition for France's strategic independence and perhaps the pillar of a European defense policy. Our debate, ladies and gentlemen, is about making what is desirable and what is vital appealing. I hope that we will rise to this challenge.","fr",0.0104166666666667,0.0208333333333333,395,"2019",0,0.0364583333333333
"Johan Van Overtveldt","ECR","Male",2019-12-11,"7. The European Green Deal (debate)",34,"Voorzitter, vicevoorzitter Timmermans, collega's, verdere stappen voor een duurzame toekomst zijn dringend nodig, zoveel is nu wel duidelijk. Maar wat we vandaag vooral nodig hebben zijn concrete, werkbare en financierbare oplossingen. Die zullen vooral van innovatie moeten komen. U stelt inderdaad een geïntegreerd plan voor waarin klimaat, economie, ondernemerschap en innovatie zijn verwerkt, wat zeer positief is. Ook uw nadruk op kringloopeconomie is zeer prijzenswaardig. Wat echter ontbreekt is een concrete, heldere financieringsbasis die klopt. Door het op die manier aan te pakken loopt u een dubbel risico. Enerzijds dreigt u uw doelstellingen uiteindelijk niet te halen. Dat risico wordt daardoor zeker vergroot. Anderzijds loopt u ook nog eens het risico dat u onderweg het vertrouwen van de burgers kwijtraakt. Tot slot wil ik nog aanstippen dat amper 10 % van de CO2-emissies van Europa komt. Dat wordt hier vaak vergeten. U wilt een geopolitieke Commissie zijn. Neem dat dan alstublieft mee in die geopolitieke missie.","Chair, Vice-President Timmermans, colleagues, further steps towards a sustainable future are urgently needed; that much is now clear. But what we need most of all today are concrete, workable, and financeable solutions. These will have to come primarily from innovation. You are indeed proposing an integrated plan that incorporates climate, economy, entrepreneurship, and innovation, which is very positive. Your emphasis on the circular economy is also very commendable. What is missing, however, is a concrete, clear and sound financing basis. By taking this approach, you run a double risk. On the one hand, you risk ultimately failing to achieve your objectives. This certainly increases that risk. On the other hand, you also run the risk of losing the trust of citizens along the way. Finally, I would like to point out that barely 10% of CO2 emissions come from Europe. This is often forgotten here. You want to be a geopolitical Commission. Please take that into account in your geopolitical mission.","nl",0.0232558139534884,0,161,"2019",0,0.0116279069767442
"Márton Gyöngyösi","NI","Male",2019-12-11,"7. The European Green Deal (debate)",35,"Madam President, I’m glad to see that dealing with one of the greatest global challenges, climate change, has become a top priority for the new Commission. This is a historic step indeed, and I’m very glad to take part in this debate on a proposal for the Green Deal. There is no question that Europe, in this debate, must take the lead globally and set ambitious targets. But these targets must be realistic, they must be measurable, and they also must be feasible – and not by 2050, but much earlier; possibly by the end of the tenure of the Commission. So I would like to see some intermediate targets, whereby by this Commission becomes accountable for the targets that it is setting. Of course, we also must state that we have wasted over a decade, when there was abundant finance and abundant liquidity on the global markets, so we need to set those operative targets and those operative programmes on which we can invest and we can take the ... (The President cut-off the speaker)","Madam President, I’m glad to see that dealing with one of the greatest global challenges, climate change, has become a top priority for the new Commission. This is a historic step indeed, and I’m very glad to take part in this debate on a proposal for the Green Deal. There is no question that Europe, in this debate, must take the lead globally and set ambitious targets. But these targets must be realistic, they must be measurable, and they also must be feasible – and not by 2050, but much earlier; possibly by the end of the tenure of the Commission. So I would like to see some intermediate targets, whereby by this Commission becomes accountable for the targets that it is setting. Of course, we also must state that we have wasted over a decade, when there was abundant finance and abundant liquidity on the global markets, so we need to set those operative targets and those operative programmes on which we can invest and we can take the ... (The President cut-off the speaker)","en",0,0,176,"2019",0,0
"Norbert Lins","PPE","Male",2019-12-11,"7. The European Green Deal (debate)",36,"Frau Präsidentin, Herr Vizepräsident, liebe Kolleginnen und Kollegen! Wir können stolz sein: Heute haben wir einen ambitionierten Fahrplan für das klimaneutrale Europa bis 2050 vorliegen. Bei aller Ambition dürfen wir allerdings keine bereits vereinbarten Ziele abrupt ändern. Planungssicherheit ist das A und O für das fortgehende Engagement aller Sektoren und die Technologieführerschaft in der Welt. Bei der Reduzierung von Treibhausgasemissionen ist mir besonders wichtig, dass nicht nur Reduzierungs-, sondern auch Speicherungspotenziale optimal genutzt werden. Ich begrüße es daher sehr, dass neben einer Aufforstungsstrategie auch Anreize für ein nachhaltiges und aktives Forst- und Landmanagement in der neuen europäischen Forststrategie verankert werden sollen. Landwirtschaft ist weniger Teil des Problems als erheblicher Teil der Lösung. Positiv ist auch die Farm-to-fork-Strategie bewertet. Wir müssen aber eine genaue Folgenabschätzung ansetzen, um zum Beispiel beim Thema Pflanzenschutzmitteleinsatz keine falschen Entscheidungen zu treffen.","Madam President, Mr. Vice President, dear colleagues, we can be proud: today we have an ambitious roadmap for a climate-neutral Europe by 2050. However, despite all our ambition, we must not abruptly change targets that have already been agreed upon. Planning security is essential for the continued commitment of all sectors and for global technological leadership. When it comes to reducing greenhouse gas emissions, I believe it is particularly important that we make optimal use not only of reduction potential, but also of storage potential. I therefore very much welcome the fact that, in addition to a reforestation strategy, incentives for sustainable and active forest and land management are to be enshrined in the new European forestry strategy. Agriculture is less part of the problem than a significant part of the solution. The farm-to-fork strategy is also viewed positively. However, we must carry out a precise impact assessment so that we do not make the wrong decisions, for example on the use of plant protection products.","de",0.0645161290322581,0,166,"2019",0,0.021505376344086
